timestamp,total_balance,total_equity,total_return_pct
2025-11-13T02:55:19.794892,9559.6714395825,9559.6714395825,0.0
2025-11-13T02:58:27.037681,9559.6714395825,9559.6714395825,0.0
2025-11-13T03:01:33.700012,9559.6714395825,9559.6714395825,0.0
2025-11-13T03:04:40.653058,9559.6714395825,9559.6714395825,0.0
2025-11-13T03:07:47.386252,9559.6714395825,9559.6714395825,0.0
2025-11-13T03:10:54.300215,9559.6714395825,9559.6714395825,0.0
2025-11-13T03:14:01.043975,9559.6714395825,9559.6714395825,0.0
2025-11-13T03:17:08.099138,9559.6714395825,9559.6714395825,0.0
2025-11-13T03:20:15.991449,9559.6714395825,9559.6714395825,0.0
2025-11-13T03:23:23.085530,9559.6714395825,9559.6714395825,0.0
2025-11-13T03:26:30.056751,9559.6714395825,9559.6714395825,0.0
2025-11-13T03:29:36.883404,9559.6714395825,9559.6714395825,0.0
2025-11-13T03:32:43.738576,9559.6714395825,9559.6714395825,0.0
2025-11-13T03:35:51.790095,9559.6714395825,9559.6714395825,0.0
2025-11-13T03:38:58.494436,9559.6714395825,9559.6714395825,0.0
2025-11-13T03:42:06.085659,9559.6714395825,9559.6714395825,0.0
2025-11-13T03:45:13.158233,9559.6714395825,9559.6714395825,0.0
2025-11-13T03:48:21.062190,9559.6714395825,9559.6714395825,0.0
2025-11-13T03:51:28.002181,9559.6714395825,9559.6714395825,0.0
2025-11-13T03:54:35.094427,9559.6714395825,9559.6714395825,0.0
2025-11-13T03:57:42.510626,9559.6714395825,9559.6714395825,0.0
2025-11-13T04:00:49.596051,9559.6714395825,9559.6714395825,0.0
2025-11-13T04:03:57.249277,9559.6714395825,9559.6714395825,0.0
2025-11-13T04:07:06.524864,9559.6714395825,9559.6714395825,0.0
2025-11-13T04:10:14.034893,9559.6714395825,9559.6714395825,0.0
2025-11-13T04:13:21.832115,9559.6714395825,9559.6714395825,0.0
2025-11-13T04:16:30.574778,9559.6714395825,9559.6714395825,0.0
2025-11-13T04:19:38.233318,9559.6714395825,9559.6714395825,0.0
2025-11-13T04:22:46.532996,9559.6714395825,9559.6714395825,0.0
2025-11-13T04:25:53.611693,9559.6714395825,9559.6714395825,0.0
2025-11-13T04:29:01.051341,9559.6714395825,9559.6714395825,0.0
2025-11-13T04:32:08.351437,9559.6714395825,9559.6714395825,0.0
2025-11-13T04:35:17.323374,9559.6714395825,9559.6714395825,0.0
2025-11-13T04:38:24.722245,9559.6714395825,9559.6714395825,0.0
2025-11-13T04:41:32.938482,9559.6714395825,9559.6714395825,0.0
2025-11-13T04:44:40.427989,9559.6714395825,9559.6714395825,0.0
2025-11-13T04:47:49.159525,9559.6714395825,9559.6714395825,0.0
2025-11-13T04:50:58.989838,9559.6714395825,9559.6714395825,0.0
2025-11-13T04:54:07.199446,9559.6714395825,9559.6714395825,0.0
2025-11-13T04:57:19.195260,9559.6714395825,9559.6714395825,0.0
2025-11-13T05:00:29.731630,9559.6714395825,9559.6714395825,0.0
2025-11-13T05:03:40.536992,9559.6714395825,9559.6714395825,0.0
2025-11-13T05:06:51.107118,9559.6714395825,9559.6714395825,0.0
2025-11-13T05:10:02.903555,9559.6714395825,9559.6714395825,0.0
2025-11-13T05:13:13.367767,9559.6714395825,9559.6714395825,0.0
2025-11-13T05:16:21.786170,9559.6714395825,9559.6714395825,0.0
2025-11-13T05:19:33.890964,9559.6714395825,9559.6714395825,0.0
2025-11-13T05:22:40.232455,9559.6714395825,9559.6714395825,0.0
2025-11-13T05:25:46.289451,9559.6714395825,9559.6714395825,0.0
2025-11-13T05:28:52.932216,9559.6714395825,9559.6714395825,0.0
2025-11-13T05:31:59.269348,9559.6714395825,9559.6714395825,0.0
2025-11-13T05:35:06.872457,9559.6714395825,9559.6714395825,0.0
2025-11-13T05:38:13.343719,9559.6714395825,9559.6714395825,0.0
2025-11-13T05:41:19.610521,9559.6714395825,9559.6714395825,0.0
2025-11-13T05:44:27.110265,9559.6714395825,9559.6714395825,0.0
2025-11-13T05:47:33.273117,9559.6714395825,9559.6714395825,0.0
2025-11-13T05:50:40.149829,9559.6714395825,9559.6714395825,0.0
2025-11-13T05:53:46.629421,9559.6714395825,9559.6714395825,0.0
2025-11-13T05:56:52.998731,9559.6714395825,9559.6714395825,0.0
2025-11-13T05:59:59.266201,9559.6714395825,9559.6714395825,0.0
2025-11-13T06:03:05.592924,9559.6714395825,9559.6714395825,0.0
2025-11-13T06:06:11.805373,9559.6714395825,9559.6714395825,0.0
2025-11-13T06:09:18.318040,9559.6714395825,9559.6714395825,0.0
2025-11-13T06:12:24.442046,9559.6714395825,9559.6714395825,0.0
2025-11-13T06:15:31.222913,9559.6714395825,9559.6714395825,0.0
2025-11-13T06:18:37.811771,9559.6714395825,9559.6714395825,0.0
2025-11-13T06:21:44.183822,9559.6714395825,9559.6714395825,0.0
2025-11-13T06:24:50.501227,9559.6714395825,9559.6714395825,0.0
2025-11-13T06:27:57.026008,9559.6714395825,9559.6714395825,0.0
2025-11-13T06:31:03.298738,9559.6714395825,9559.6714395825,0.0
2025-11-13T06:34:09.582665,9559.6714395825,9559.6714395825,0.0
2025-11-13T06:37:15.830740,9559.6714395825,9559.6714395825,0.0
2025-11-13T06:40:22.203816,9559.6714395825,9559.6714395825,0.0
2025-11-13T06:43:28.473001,9559.6714395825,9559.6714395825,0.0
2025-11-13T06:46:34.431913,9559.6714395825,9559.6714395825,0.0
2025-11-13T06:49:40.598320,9559.6714395825,9559.6714395825,0.0
2025-11-13T06:52:46.765042,9559.6714395825,9559.6714395825,0.0
2025-11-13T06:55:52.827798,9559.6714395825,9559.6714395825,0.0
2025-11-13T06:58:59.200112,9559.6714395825,9559.6714395825,0.0
2025-11-13T07:02:05.767763,9559.6714395825,9559.6714395825,0.0
2025-11-13T07:05:11.940622,9559.6714395825,9559.6714395825,0.0
2025-11-13T07:08:18.107521,9559.6714395825,9559.6714395825,0.0
2025-11-13T07:11:24.378430,9559.6714395825,9559.6714395825,0.0
2025-11-13T07:14:30.752502,9559.6714395825,9559.6714395825,0.0
2025-11-13T07:17:36.899909,9559.6714395825,9559.6714395825,0.0
2025-11-13T07:20:43.389655,9559.6714395825,9559.6714395825,0.0
2025-11-13T07:23:49.658104,9559.6714395825,9559.6714395825,0.0
2025-11-13T07:26:56.231649,9559.6714395825,9559.6714395825,0.0
2025-11-13T07:30:03.013858,9559.6714395825,9559.6714395825,0.0
2025-11-13T07:33:09.180441,9559.6714395825,9559.6714395825,0.0
2025-11-13T07:36:15.535499,9559.6714395825,9559.6714395825,0.0
2025-11-13T07:39:21.798075,9559.6714395825,9559.6714395825,0.0
2025-11-13T07:42:28.084354,9559.6714395825,9559.6714395825,0.0
2025-11-13T07:45:34.449318,9559.6714395825,9559.6714395825,0.0
2025-11-13T07:48:40.508556,9559.6714395825,9559.6714395825,0.0
2025-11-13T07:51:46.774137,9559.6714395825,9559.6714395825,0.0
2025-11-13T07:54:52.997313,9559.6714395825,9559.6714395825,0.0
2025-11-13T07:57:59.207780,9559.6714395825,9559.6714395825,0.0
2025-11-13T08:01:05.566036,9559.6714395825,9559.6714395825,0.0
2025-11-13T08:04:11.934782,9559.6714395825,9559.6714395825,0.0
2025-11-13T08:07:18.246743,9559.6714395825,9559.6714395825,0.0
2025-11-13T08:10:24.560973,9559.6714395825,9559.6714395825,0.0
2025-11-13T08:13:31.441801,9559.6714395825,9559.6714395825,0.0
2025-11-13T08:16:37.499132,9559.6714395825,9559.6714395825,0.0
2025-11-13T08:19:43.556343,9559.6714395825,9559.6714395825,0.0
2025-11-13T08:22:49.821962,9559.6714395825,9559.6714395825,0.0
2025-11-13T08:25:56.085877,9559.6714395825,9559.6714395825,0.0
2025-11-13T08:29:02.144333,9559.6714395825,9559.6714395825,0.0
2025-11-13T08:32:08.208031,9559.6714395825,9559.6714395825,0.0
2025-11-13T08:35:14.573560,9559.6714395825,9559.6714395825,0.0
2025-11-13T08:38:20.836058,9559.6714395825,9559.6714395825,0.0
2025-11-13T08:41:26.954937,9559.6714395825,9559.6714395825,0.0
2025-11-13T08:44:33.054926,9559.6714395825,9559.6714395825,0.0
2025-11-13T08:47:39.265876,9559.6714395825,9559.6714395825,0.0
2025-11-13T08:50:45.482760,9559.6714395825,9559.6714395825,0.0
2025-11-13T08:53:51.538716,9660.1036540825,9660.1036540825,0.0
2025-11-13T08:56:57.870601,9580.384606749167,9580.384606749167,0.0
2025-11-13T09:00:06.635113,9660.3263965825,9660.3263965825,0.0
2025-11-13T09:03:13.368662,9612.482701832501,9612.482701832501,0.0
2025-11-13T09:06:20.420408,9612.482701832501,9612.482701832501,0.0
2025-11-13T09:09:26.580876,9658.499760582501,9658.499760582501,0.0
2025-11-13T09:12:33.411778,9610.916423332501,9610.916423332501,0.0
2025-11-13T09:15:39.622727,9657.603941332502,9657.603941332502,0.0
2025-11-13T09:18:46.099893,9562.617514332502,9562.617514332502,0.0
2025-11-13T09:21:52.163842,9562.617514332502,9562.617514332502,0.0
2025-11-13T09:24:58.694055,9562.617514332502,9562.617514332502,0.0
2025-11-13T09:28:04.815187,9562.617514332502,9562.617514332502,0.0
2025-11-13T09:36:23.901094,9656.132957332502,9656.132957332502,0.0
2025-11-13T10:17:12.532105,9608.595683332502,9608.595683332502,0.0
2025-11-13T10:44:47.352673,9608.595683332502,9608.595683332502,0.0
2025-11-13T10:47:54.637159,9608.595683332502,9608.595683332502,0.0
2025-11-13T10:51:00.698445,9608.595683332502,9608.595683332502,0.0
2025-11-13T10:54:07.301606,9608.595683332502,9608.595683332502,0.0
2025-11-13T10:57:13.324045,9608.595683332502,9608.595683332502,0.0
2025-11-13T11:43:08.740151,9608.595683332502,9608.595683332502,0.0
2025-11-13T11:46:14.956110,9608.595683332502,9608.595683332502,0.0
2025-11-13T11:49:21.225353,9608.595683332502,9608.595683332502,0.0
2025-11-13T11:52:27.286950,9608.595683332502,9608.595683332502,0.0
2025-11-13T11:55:33.351112,9608.595683332502,9608.595683332502,0.0
2025-11-13T11:58:39.244167,9608.595683332502,9608.595683332502,0.0
2025-11-13T12:01:45.378871,9608.595683332502,9608.595683332502,0.0
2025-11-13T12:04:51.548028,9608.595683332502,9608.595683332502,0.0
2025-11-13T12:07:57.922274,9608.595683332502,9608.595683332502,0.0
2025-11-13T12:11:04.081941,9608.595683332502,9608.595683332502,0.0
2025-11-13T12:14:10.456444,9608.595683332502,9608.595683332502,0.0
2025-11-13T12:17:16.636763,9608.595683332502,9608.595683332502,0.0
2025-11-13T12:20:22.888460,9608.595683332502,9608.595683332502,0.0
2025-11-13T12:23:29.055866,9608.595683332502,9608.595683332502,0.0
2025-11-13T12:26:35.097666,9608.595683332502,9608.595683332502,0.0
2025-11-13T12:29:41.081149,9608.595683332502,9608.595683332502,0.0
2025-11-13T12:32:47.353169,9608.595683332502,9608.595683332502,0.0
2025-11-13T12:35:53.918197,9608.595683332502,9608.595683332502,0.0
2025-11-13T12:39:00.498749,9608.595683332502,9608.595683332502,0.0
2025-11-13T12:42:07.380815,9608.595683332502,9608.595683332502,0.0
2025-11-13T12:45:13.499862,9608.595683332502,9608.595683332502,0.0
2025-11-13T12:48:21.863974,9608.595683332502,9608.595683332502,0.0
2025-11-13T12:51:28.339071,9608.595683332502,9608.595683332502,0.0
2025-11-13T12:54:34.535500,9608.595683332502,9608.595683332502,0.0
2025-11-13T12:57:40.617807,9608.595683332502,9608.595683332502,0.0
2025-11-13T13:00:46.989494,9608.595683332502,9608.595683332502,0.0
2025-11-13T13:03:53.150496,9608.595683332502,9608.595683332502,0.0
2025-11-13T13:06:59.315826,9608.595683332502,9608.595683332502,0.0
2025-11-13T13:10:06.508491,9608.595683332502,9608.595683332502,0.0
2025-11-13T13:13:12.566347,9608.595683332502,9608.595683332502,0.0
2025-11-13T13:16:19.157567,9608.595683332502,9608.595683332502,0.0
2025-11-13T13:19:25.733217,9608.595683332502,9608.595683332502,0.0
2025-11-13T13:22:33.636382,9608.595683332502,9608.595683332502,0.0
2025-11-13T13:25:40.001961,9608.595683332502,9608.595683332502,0.0
2025-11-13T13:28:46.064583,9608.595683332502,9608.595683332502,0.0
2025-11-13T13:31:52.218132,9608.595683332502,9608.595683332502,0.0
2025-11-13T13:34:58.291422,9608.595683332502,9608.595683332502,0.0
2025-11-13T13:38:04.972019,9608.595683332502,9608.595683332502,0.0
2025-11-13T13:41:11.131895,9608.595683332502,9608.595683332502,0.0
2025-11-13T13:44:17.256223,9608.595683332502,9608.595683332502,0.0
2025-11-13T13:47:23.358707,9608.595683332502,9608.595683332502,0.0
2025-11-13T13:50:29.470097,9608.595683332502,9608.595683332502,0.0
2025-11-13T13:53:35.770678,9608.595683332502,9608.595683332502,0.0
2025-11-13T13:56:42.363690,9608.595683332502,9608.595683332502,0.0
2025-11-13T13:59:48.529230,9608.595683332502,9608.595683332502,0.0
2025-11-13T14:02:55.285547,9608.595683332502,9608.595683332502,0.0
2025-11-13T14:06:01.879695,9608.595683332502,9608.595683332502,0.0
2025-11-13T14:09:07.942148,9608.595683332502,9608.595683332502,0.0
2025-11-13T14:12:14.516370,9608.595683332502,9608.595683332502,0.0
2025-11-13T14:15:20.861274,9608.595683332502,9608.595683332502,0.0
2025-11-13T14:18:26.945507,9608.595683332502,9608.595683332502,0.0
2025-11-13T14:21:33.419008,9608.595683332502,9608.595683332502,0.0
2025-11-13T14:24:39.683158,9608.595683332502,9608.595683332502,0.0
2025-11-13T14:27:45.744004,9608.595683332502,9608.595683332502,0.0
2025-11-13T14:30:51.807255,9608.595683332502,9608.595683332502,0.0
2025-11-13T14:33:58.043011,9608.595683332502,9608.595683332502,0.0
2025-11-13T14:37:04.281745,9663.215133332502,9663.215133332502,0.0
2025-11-13T14:40:11.430113,9564.455525332502,9564.455525332502,0.0
2025-11-13T14:43:17.390322,9667.247088332502,9667.247088332502,0.0
2025-11-13T14:46:23.446989,9567.886655332502,9567.886655332502,0.0
2025-11-13T14:49:29.304545,9671.976375832503,9671.976375832503,0.0
2025-11-13T14:52:35.411382,9932.660487258754,9932.660487258754,0.0
2025-11-13T14:55:42.661126,1200.9712005920883,1200.9712005920883,0.0
2025-11-13T14:58:49.031574,784.0108251754216,784.0108251754216,0.0
2025-11-13T15:01:55.400215,-917.1744957995786,-917.1744957995786,-0.0
2025-11-13T15:05:01.457881,-917.1744957995786,-917.1744957995786,-0.0
2025-11-13T15:08:07.419403,-917.1744957995786,-917.1744957995786,-0.0
2025-11-13T15:11:13.791020,-917.1744957995786,-917.1744957995786,-0.0
2025-11-13T15:14:19.732259,-917.1744957995786,-917.1744957995786,-0.0
2025-11-13T15:17:25.910357,-917.1744957995786,-917.1744957995786,-0.0
2025-11-13T15:20:31.665631,-917.1744957995786,-917.1744957995786,-0.0
2025-11-13T15:23:37.750035,-917.1744957995786,-917.1744957995786,-0.0
2025-11-13T15:26:43.691351,-917.1744957995786,-917.1744957995786,-0.0
2025-11-13T15:29:49.588263,-917.1744957995786,-917.1744957995786,-0.0
2025-11-13T15:32:55.381104,-917.1744957995786,-917.1744957995786,-0.0
2025-11-13T15:36:01.264217,-917.1744957995786,-917.1744957995786,-0.0
2025-11-13T15:39:06.992310,-917.1744957995786,-917.1744957995786,-0.0
2025-11-13T15:42:13.201218,-917.1744957995786,-917.1744957995786,-0.0
2025-11-13T15:45:20.073936,-917.1744957995786,-917.1744957995786,-0.0
2025-11-13T15:48:26.108345,-917.1744957995786,-917.1744957995786,-0.0
2025-11-13T15:51:32.096631,-917.1744957995786,-917.1744957995786,-0.0
2025-11-13T15:54:37.949782,-917.1744957995786,-917.1744957995786,-0.0
2025-11-13T15:57:44.107817,-917.1744957995786,-917.1744957995786,-0.0
2025-11-13T16:00:50.063386,-917.1744957995786,-917.1744957995786,-0.0
2025-11-13T16:03:55.997543,-917.1744957995786,-917.1744957995786,-0.0
2025-11-13T16:07:01.981589,-22.90316829957885,-22.90316829957885,-0.0
2025-11-13T16:10:08.653626,-53.767548549578855,-53.767548549578855,-0.0
2025-11-13T16:13:14.506705,-53.767548549578855,-53.767548549578855,-0.0
2025-11-13T16:16:20.346623,-53.767548549578855,-53.767548549578855,-0.0
2025-11-13T16:19:26.004554,-53.767548549578855,-53.767548549578855,-0.0
2025-11-13T16:22:31.965203,-53.767548549578855,-53.767548549578855,-0.0
2025-11-13T16:25:37.922001,-53.767548549578855,-53.767548549578855,-0.0
2025-11-13T16:28:43.777471,-53.767548549578855,-53.767548549578855,-0.0
2025-11-13T16:31:49.631263,-53.767548549578855,-53.767548549578855,-0.0
2025-11-13T16:34:55.585275,-53.767548549578855,-53.767548549578855,-0.0
2025-11-13T16:38:01.441488,-53.767548549578855,-53.767548549578855,-0.0
2025-11-13T16:41:07.169031,-53.767548549578855,-53.767548549578855,-0.0
2025-11-13T16:44:13.044252,-53.767548549578855,-53.767548549578855,-0.0
2025-11-13T16:47:18.901090,-53.767548549578855,-53.767548549578855,-0.0
2025-11-13T16:50:24.849482,-53.767548549578855,-53.767548549578855,-0.0
2025-11-13T16:53:31.220654,-53.767548549578855,-53.767548549578855,-0.0
2025-11-13T16:56:36.996431,-53.767548549578855,-53.767548549578855,-0.0
2025-11-13T16:59:43.236979,-53.767548549578855,-53.767548549578855,-0.0
2025-11-13T17:02:49.099023,-53.767548549578855,-53.767548549578855,-0.0
2025-11-13T17:05:55.358488,-53.767548549578855,-53.767548549578855,-0.0
2025-11-13T17:09:01.226583,-53.767548549578855,-53.767548549578855,-0.0
2025-11-13T17:12:07.085040,-53.767548549578855,-53.767548549578855,-0.0
2025-11-13T17:15:13.582664,-53.767548549578855,-53.767548549578855,-0.0
2025-11-13T17:18:19.420437,-53.767548549578855,-53.767548549578855,-0.0
2025-11-13T17:21:25.373823,-53.767548549578855,-53.767548549578855,-0.0
2025-11-13T17:24:31.339842,-53.767548549578855,-53.767548549578855,-0.0
2025-11-13T17:27:37.501890,-53.767548549578855,-53.767548549578855,-0.0
2025-11-13T17:30:43.465531,-53.767548549578855,-53.767548549578855,-0.0
2025-11-13T17:33:49.836662,-53.767548549578855,-53.767548549578855,-0.0
2025-11-13T17:36:56.408503,-53.767548549578855,-53.767548549578855,-0.0
2025-11-13T17:40:02.992459,-53.767548549578855,-53.767548549578855,-0.0
2025-11-13T17:43:09.601691,-53.767548549578855,-53.767548549578855,-0.0
2025-11-13T17:46:16.206771,-53.767548549578855,-53.767548549578855,-0.0
2025-11-13T17:49:22.711360,-53.767548549578855,-53.767548549578855,-0.0
2025-11-13T17:52:29.084593,7495.898142533753,7495.898142533753,0.0
2025-11-13T17:55:34.944328,7495.898142533753,7495.898142533753,0.0
2025-11-13T17:58:40.698668,7495.898142533753,7495.898142533753,0.0
2025-11-13T18:01:46.861010,7495.898142533753,7495.898142533753,0.0
2025-11-13T18:04:53.389034,7495.898142533753,7495.898142533753,0.0
2025-11-13T18:07:59.503647,7495.898142533753,7495.898142533753,0.0
2025-11-13T18:11:07.461170,7892.985341033754,7892.985341033754,0.0
2025-11-13T18:14:14.499859,7570.259311533754,7570.259311533754,0.0
2025-11-13T18:17:20.529780,7570.259311533754,7570.259311533754,0.0
2025-11-13T18:20:26.390813,7570.259311533754,7570.259311533754,0.0
2025-11-13T18:23:32.653479,7570.259311533754,7570.259311533754,0.0
2025-11-13T18:26:38.844414,7570.259311533754,7570.259311533754,0.0
2025-11-13T18:29:44.595053,7570.259311533754,7570.259311533754,0.0
2025-11-13T18:32:50.506319,7570.259311533754,7570.259311533754,0.0
2025-11-13T18:35:56.268298,7570.259311533754,7570.259311533754,0.0
2025-11-13T18:39:02.249500,7570.259311533754,7570.259311533754,0.0
2025-11-13T18:42:07.991664,7889.7679180337545,7889.7679180337545,0.0
2025-11-13T18:45:14.230920,7568.006016617088,7568.006016617088,0.0
2025-11-13T18:48:21.766872,7568.006016617088,7568.006016617088,0.0
2025-11-13T18:51:27.521163,7568.006016617088,7568.006016617088,0.0
2025-11-13T18:54:33.789749,7568.006016617088,7568.006016617088,0.0
2025-11-13T18:57:39.745782,7568.006016617088,7568.006016617088,0.0
2025-11-13T19:00:46.423209,7568.006016617088,7568.006016617088,0.0
2025-11-13T19:03:52.529303,7568.006016617088,7568.006016617088,0.0
2025-11-13T19:06:58.649292,7568.006016617088,7568.006016617088,0.0
2025-11-13T19:10:05.638410,7568.006016617088,7568.006016617088,0.0
2025-11-13T19:13:11.594529,7568.006016617088,7568.006016617088,0.0
2025-11-13T19:16:17.557833,7568.006016617088,7568.006016617088,0.0
2025-11-13T19:19:23.926488,7568.006016617088,7568.006016617088,0.0
2025-11-13T19:22:30.227073,7568.006016617088,7568.006016617088,0.0
2025-11-13T19:25:36.106177,7568.006016617088,7568.006016617088,0.0
2025-11-13T19:28:42.006366,7568.006016617088,7568.006016617088,0.0
2025-11-13T19:31:47.862226,7568.006016617088,7568.006016617088,0.0
2025-11-13T19:34:53.923492,7568.006016617088,7568.006016617088,0.0
2025-11-13T19:38:00.053861,7568.006016617088,7568.006016617088,0.0
2025-11-13T19:41:07.027800,7568.006016617088,7568.006016617088,0.0
2025-11-13T19:44:13.190574,7568.006016617088,7568.006016617088,0.0
2025-11-13T19:47:19.152967,7568.006016617088,7568.006016617088,0.0
2025-11-13T19:50:25.010163,7568.006016617088,7568.006016617088,0.0
2025-11-13T19:53:32.107067,7800.801099583755,7800.801099583755,0.0
2025-11-13T19:56:38.573860,7800.801099583755,7800.801099583755,0.0
2025-11-13T19:59:45.050582,7683.169133208755,7683.169133208755,0.0
2025-11-13T20:02:51.113726,7683.169133208755,7683.169133208755,0.0
2025-11-13T20:05:56.942229,7683.169133208755,7683.169133208755,0.0
2025-11-13T20:09:03.076360,7683.169133208755,7683.169133208755,0.0
2025-11-13T20:12:09.612097,7683.169133208755,7683.169133208755,0.0
2025-11-13T20:15:15.679296,7683.169133208755,7683.169133208755,0.0
2025-11-13T20:18:21.952119,7683.169133208755,7683.169133208755,0.0
2025-11-13T20:21:27.896492,7683.169133208755,7683.169133208755,0.0
2025-11-13T20:24:34.387033,7683.169133208755,7683.169133208755,0.0
2025-11-13T20:27:40.549402,7683.169133208755,7683.169133208755,0.0
2025-11-13T20:30:47.027212,7683.169133208755,7683.169133208755,0.0
2025-11-13T20:33:52.987732,7683.169133208755,7683.169133208755,0.0
2025-11-13T20:36:59.411308,7683.169133208755,7683.169133208755,0.0
2025-11-13T20:40:06.268287,7683.169133208755,7683.169133208755,0.0
2025-11-13T20:43:12.257372,7683.169133208755,7683.169133208755,0.0
2025-11-13T20:46:19.242252,7683.169133208755,7683.169133208755,0.0
2025-11-13T20:49:25.610032,7683.169133208755,7683.169133208755,0.0
2025-11-13T20:52:33.981925,7796.484307883755,7796.484307883755,0.0
2025-11-13T20:55:40.402482,7657.100918883755,7657.100918883755,0.0
2025-11-13T20:58:47.080680,7657.100918883755,7657.100918883755,0.0
2025-11-13T21:01:53.312903,7657.100918883755,7657.100918883755,0.0
2025-11-13T21:04:59.557661,8070.829563050422,8070.829563050422,0.0
2025-11-13T21:08:06.431081,7234.406749717088,7234.406749717088,0.0
2025-11-13T21:11:12.768844,7234.406749717088,7234.406749717088,0.0
2025-11-13T21:14:19.136714,7234.406749717088,7234.406749717088,0.0
2025-11-13T21:17:25.716185,7234.406749717088,7234.406749717088,0.0
2025-11-13T21:20:31.914627,7234.406749717088,7234.406749717088,0.0
2025-11-13T21:23:38.297046,7234.406749717088,7234.406749717088,0.0
2025-11-13T21:26:44.782418,7234.406749717088,7234.406749717088,0.0
2025-11-13T21:29:51.376615,7234.406749717088,7234.406749717088,0.0
2025-11-13T21:32:57.656502,7234.406749717088,7234.406749717088,0.0
2025-11-13T21:36:03.868551,7234.406749717088,7234.406749717088,0.0
2025-11-13T21:39:10.190360,7234.406749717088,7234.406749717088,0.0
2025-11-13T21:42:16.524025,7234.406749717088,7234.406749717088,0.0
2025-11-13T21:45:23.033180,7234.406749717088,7234.406749717088,0.0
