timestamp,symbol,price,ema20,rsi,macd,macd_signal,funding_rate
2025-11-13T03:48:15.734018,ETHUSDT,3399.86,3416.144629039782,34.8156953638305,-17.384915979506786,-21.464366142550986,7.04e-05
2025-11-13T03:48:15.734018,SOLUSDT,153.15,154.30734797432805,33.56087240387994,-0.955260772795782,-1.0624276885015662,-3.65e-05
2025-11-13T03:48:15.734018,XRPUSDT,2.3341,2.3508708910448806,29.491357827044297,-0.014381411134825939,-0.015961282957326135,2.272e-05
2025-11-13T03:48:15.734018,BTCUSDT,101539.47,101986.9127024272,31.4345318484813,-388.9817266494356,-448.30546116140226,5.786e-05
2025-11-13T03:48:15.734018,DOGEUSDT,0.16941,0.17053022652328545,34.5524164287462,-0.0010262613549674449,-0.001202357791034347,5.875e-05
2025-11-13T03:48:15.734018,BNBUSDT,943.08,946.679568244944,36.12262484201948,-3.5585537384333747,-4.336928039254692,0.0
2025-11-13T03:51:23.656192,ETHUSDT,3394.5,3413.862192703458,33.05017902217577,-17.262703869680536,-20.661429473583105,7.04e-05
2025-11-13T03:51:23.656192,SOLUSDT,152.97,154.17422186278617,32.63062747482596,-0.9524030265045553,-1.0416990306059632,-3.65e-05
2025-11-13T03:51:23.656192,XRPUSDT,2.3339,2.3492976996020265,29.678546256744994,-0.01399859304999751,-0.015562362500525255,2.272e-05
2025-11-13T03:51:23.656192,BTCUSDT,101520.63,101944.92564217109,31.483246205147125,-378.8967045647878,-434.23989411393524,5.786e-05
2025-11-13T03:51:23.656192,DOGEUSDT,0.1691,0.17037333420095474,32.77464724648648,-0.001034794785597648,-0.0011719083879209358,5.875e-05
2025-11-13T03:51:23.656192,BNBUSDT,942.73,946.2870470035817,35.54635725876169,-3.4730348643986417,-4.166574136786568,0.0
2025-11-13T03:54:30.586462,ETHUSDT,3400.29,3412.87894532179,36.38450498476418,-16.130439533188564,-19.709409882984247,7.04e-05
2025-11-13T03:54:30.586462,SOLUSDT,153.06,154.07776535844204,33.40175129439754,-0.921135614397258,-1.0164375769004472,-3.65e-05
2025-11-13T03:54:30.586462,XRPUSDT,2.3363,2.3481985989554004,32.23340335681178,-0.013278570196451067,-0.015086458189157558,2.272e-05
2025-11-13T03:54:30.586462,BTCUSDT,101502.34,101899.95354018269,31.324276475766965,-371.9845355002035,-422.2751113168754,5.786e-05
2025-11-13T03:54:30.586462,DOGEUSDT,0.16938,0.17029941121542444,35.62270369246099,-0.0009775702217855176,-0.001129977454315599,5.875e-05
2025-11-13T03:54:30.586462,BNBUSDT,942.66,945.9037001225299,36.01780379996564,-3.387263209318917,-4.0163277901758425,0.0
2025-11-13T03:57:37.689575,ETHUSDT,3404.27,3412.766483415503,39.978053073192214,-14.460739217727223,-18.554887980933216,7.04e-05
2025-11-13T03:57:37.689575,SOLUSDT,153.08,154.00255868033403,34.68169689074816,-0.8776002795135582,-0.9857345075132186,-3.65e-05
2025-11-13T03:57:37.689575,XRPUSDT,2.3398,2.347958823080626,37.21370934862838,-0.011985312790692149,-0.01438326478111009,2.272e-05
2025-11-13T03:57:37.689575,BTCUSDT,101599.2,101888.63111689952,36.3628569137172,-340.0992554649274,-403.43006334144513,5.786e-05
2025-11-13T03:57:37.689575,DOGEUSDT,0.16943,0.17024159880923787,37.208565565350156,-0.0009147458324046398,-0.0010832296818001962,5.875e-05
2025-11-13T03:57:37.689575,BNBUSDT,943.5,945.8221232408014,39.39177617034681,-3.0816341282491067,-3.807563506040535,0.0
2025-11-13T04:00:45.339990,ETHUSDT,3399.99,3411.162373883767,38.69332943077167,-14.114121815333874,-17.730169492519636,7.04e-05
2025-11-13T04:00:45.339990,SOLUSDT,152.92,153.87446919168647,34.50939489582352,-0.8784899077138277,-0.9679870356865176,-3.65e-05
2025-11-13T04:00:45.339990,XRPUSDT,2.3396,2.3469990258707276,37.88612375680399,-0.01137471593420658,-0.013805805671465138,2.272e-05
2025-11-13T04:00:45.339990,BTCUSDT,101468.67,101834.18955928097,34.26253424183747,-344.661192401225,-393.81584014795226,5.786e-05
2025-11-13T04:00:45.339990,DOGEUSDT,0.16933,0.17014031275441763,37.27161042244792,-0.0008913087601288838,-0.0010472705135502283,5.875e-05
2025-11-13T04:00:45.339990,BNBUSDT,943.08,945.4825559475198,39.21820244073916,-3.0034883741067233,-3.658363228824863,0.0
2025-11-13T04:03:52.757668,ETHUSDT,3403.47,3410.1523065418182,41.35999213758041,-13.326105815229312,-16.890456894882554,7.04e-05
2025-11-13T04:03:52.757668,SOLUSDT,153.0,153.77309117395762,36.2801901133358,-0.8576030335194673,-0.9485906454030165,-3.65e-05
2025-11-13T04:03:52.757668,XRPUSDT,2.339,2.345944243365552,38.15592724304123,-0.010905223742466053,-0.013269085822212048,2.272e-05
2025-11-13T04:03:52.757668,BTCUSDT,101548.01,101809.45649480166,37.01269212701151,-325.69815345569805,-379.81873019105745,5.786e-05
2025-11-13T04:03:52.757668,DOGEUSDT,0.16931,0.17004227843396633,37.47776946595835,-0.000867655007823015,-0.001014155497268585,5.875e-05
2025-11-13T04:03:52.757668,BNBUSDT,944.14,945.3400449521761,42.43360734509536,-2.777072947098759,-3.4842752224957163,0.0
2025-11-13T04:07:00.788757,ETHUSDT,3406.52,3409.4592070538115,43.573138125236156,-12.360323316494487,-16.035995011740447,7.04e-05
2025-11-13T04:07:00.788757,SOLUSDT,153.12,153.70236593786126,38.1868245720363,-0.8147450985572959,-0.923225579778669,-3.65e-05
2025-11-13T04:07:00.788757,XRPUSDT,2.3421,2.3454824333454836,41.41126567999141,-0.010022888049248113,-0.012632610535592967,2.272e-05
2025-11-13T04:07:00.788757,BTCUSDT,101672.47,101797.09950452918,41.25662793716396,-298.5376215087599,-363.4604211985309,5.786e-05
2025-11-13T04:07:00.788757,DOGEUSDT,0.16952,0.16998564420681675,40.140094954959295,-0.0008136602076392052,-0.0009750775377183156,5.875e-05
2025-11-13T04:07:00.788757,BNBUSDT,945.63,945.3937821677976,47.2175920772349,-2.417303645840093,-3.270115118830577,0.0
2025-11-13T04:10:09.138716,ETHUSDT,3405.21,3409.246629509407,43.24746983092386,-11.175008861322567,-15.03929155718158,7.04e-05
2025-11-13T04:10:09.138716,SOLUSDT,152.73,153.5951111317446,33.92485533912755,-0.8073862957072322,-0.9022274920251472,-3.65e-05
2025-11-13T04:10:09.138716,XRPUSDT,2.3407,2.345169367123471,41.08138997335479,-0.009150945900408214,-0.011922236724730736,2.272e-05
2025-11-13T04:10:09.138716,BTCUSDT,101676.35,101791.35469906782,41.828456464655524,-269.93270296396804,-343.9023958417957,5.786e-05
2025-11-13T04:10:09.138716,DOGEUSDT,0.16914,0.16989018602814654,36.296246023281576,-0.000798413323546604,-0.000941531557961872,5.875e-05
2025-11-13T04:10:09.138716,BNBUSDT,944.9,945.3077530270394,44.59882409013043,-2.216700494685142,-3.0635165166085763,0.0
2025-11-13T04:13:16.905132,ETHUSDT,3406.32,3409.137245288206,43.53728625895821,-10.053377447891307,-14.015049413058895,7.04e-05
2025-11-13T04:13:16.905132,SOLUSDT,153.01,153.56092821192476,36.62319187515944,-0.744061166249594,-0.8674033121701308,-3.65e-05
2025-11-13T04:13:16.905132,XRPUSDT,2.3408,2.344659359370824,41.21312041560636,-0.008530106341813948,-0.011259126966235511,2.272e-05
2025-11-13T04:13:16.905132,BTCUSDT,101610.02,101770.60690452727,40.32448507922753,-256.3968760145799,-326.9162911623436,5.786e-05
